Record_Year,Primary diagnosis: summary code and description,Unnamed: 1,Finished consultant episodes,Admissions,Male,Female,Gender Unknown,Emergency,Waiting list,Planned,Other Admission Method,Mean time waited,Median time waited,Mean length of stay,Median length of stay,Mean age,Age 0,Age 1-4,Age 5-9,Age 10-14,Age 15,Age 16,Age 17,Age 18,Age 19,Age 20-24,Age 25-29,Age 30-34,Age 35-39,Age 40-44,Age 45-49,Age 50-54,Age 55-59,Age 60-64,Age 65-69,Age 70-74,Age 75-79,Age 80-84,Age 85-89,Age 90+,Day case,FCE bed days,Emergency.1,Elective,Other
2022-23,N25-N29,Other disorders of kidney & ureter                              ,7812.0,6473.0,4369.0,3442.0,1.0,1916.0,3803.0,710.0,44.0,63.872977,28.0,4.012461,1.0,57.956418,151.0,145.0,150.0,117.0,20.0,21.0,11.0,6.0,16.0,114.0,163.0,195.0,259.0,333.0,403.0,584.0,696.0,792.0,817.0,935.0,906.0,509.0,300.0,124.0,2968.0,14406.0,690.0,437.0,8.0
2022-23,N30-N39,Other diseases of the urinary system                            ,317925.0,215286.0,142721.0,175177.0,27.0,128621.0,69947.0,15231.0,1487.0,105.013948,43.0,6.304107,2.0,66.515218,4894.0,4367.0,4612.0,3187.0,678.0,767.0,867.0,988.0,996.0,5700.0,6471.0,7081.0,7027.0,7552.0,8409.0,11365.0,14566.0,17501.0,21248.0,30158.0,41778.0,42528.0,40510.0,32029.0,71145.0,970539.0,33665.0,3210.0,159.0
2022-23,N40-N51,Diseases of male genital organs                                 ,131152.0,123306.0,131076.0,62.0,14.0,42870.0,76461.0,3642.0,333.0,139.273242,73.0,1.530001,1.0,50.050583,443.0,2484.0,4848.0,7265.0,1444.0,1508.0,1609.0,1559.0,1437.0,6423.0,5818.0,5675.0,4941.0,4510.0,4911.0,6743.0,9314.0,10976.0,11795.0,12212.0,11904.0,6710.0,3659.0,1422.0,61971.0,94919.0,25052.0,2866.0,145.0
2022-23,N60-N64,Disorders of breast                                             ,17309.0,16339.0,813.0,16493.0,3.0,6552.0,8890.0,831.0,66.0,90.081393,33.0,1.053708,0.0,45.856306,101.0,20.0,36.0,171.0,48.0,54.0,76.0,113.0,139.0,822.0,1305.0,1814.0,1839.0,1765.0,1783.0,2049.0,1507.0,1132.0,870.0,617.0,554.0,238.0,99.0,75.0,8395.0,8532.0,4229.0,264.0,30.0
2022-23,N70-N77,Inflammatory diseases of female pelvic organs                   ,24941.0,22175.0,11.0,24926.0,4.0,14779.0,6685.0,560.0,151.0,129.722897,69.0,2.097562,1.0,37.691344,9.0,152.0,129.0,176.0,96.0,163.0,222.0,353.0,419.0,2566.0,3125.0,3538.0,3414.0,2827.0,2420.0,1526.0,884.0,543.0,359.0,316.0,286.0,187.0,102.0,56.0,5382.0,35858.0,6297.0,475.0,82.0
2022-23,N80-N98,Noninflammatory disorders of female genital tract               ,185815.0,179544.0,99.0,185696.0,20.0,41511.0,130476.0,6829.0,728.0,117.688551,53.0,1.46279,1.0,46.554111,83.0,150.0,259.0,1296.0,548.0,635.0,865.0,1111.0,1393.0,9962.0,13541.0,16455.0,17073.0,18700.0,18495.0,20259.0,16877.0,10293.0,7515.0,6932.0,6076.0,3346.0,1811.0,821.0,99039.0,120225.0,21942.0,5401.0,512.0
2022-23,N99,Other disorders of the genitourinary system                         ,3847.0,3343.0,1968.0,1879.0,0.0,1502.0,1588.0,229.0,24.0,134.989057,63.0,3.588702,1.0,60.681384,10.0,38.0,125.0,52.0,7.0,3.0,6.0,14.0,3.0,47.0,102.0,141.0,140.0,126.0,117.0,191.0,311.0,361.0,388.0,435.0,568.0,324.0,205.0,100.0,1046.0,8097.0,515.0,99.0,6.0
2022-23,O00-O08,Pregnancy with abortive outcome                                 ,96428.0,93914.0,11.0,96410.0,7.0,48487.0,28375.0,8087.0,8965.0,5.505937,3.0,0.87415,1.0,30.755612,1.0,0.0,0.0,89.0,204.0,424.0,817.0,1327.0,1859.0,13253.0,20938.0,26100.0,19925.0,8021.0,695.0,64.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,28819.0,57402.0,24840.0,3014.0,3701.0
2022-23,O10-O16,"Oedema, proteinuria and hypertensive disorders in pregnancy, childbirth and the puerperium",42259.0,40359.0,2.0,42248.0,9.0,944.0,414.0,134.0,38867.0,14.207317,9.0,2.119944,1.0,31.273807,1.0,0.0,0.0,5.0,16.0,50.0,155.0,280.0,479.0,4462.0,9598.0,13060.0,8947.0,2757.0,283.0,43.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,85658.0,458.0,32.0,14775.0
2022-23,O20-O29,Other maternal disorders predominantly related to pregnancy           ,241289.0,235532.0,11.0,241258.0,20.0,69773.0,5675.0,3067.0,157017.0,9.6,1.0,0.700354,0.0,29.459856,2.0,1.0,0.0,92.0,236.0,802.0,1786.0,3337.0,4926.0,39713.0,65282.0,69125.0,37779.0,9491.0,798.0,68.0,12.0,9.0,0.0,1.0,1.0,1.0,0.0,0.0,5518.0,161750.0,46507.0,1158.0,99425.0
2022-23,O30-O48,Maternal care related to the fetus and amniotic cavity and possible delivery problems          ,444871.0,435235.0,9.0,444845.0,17.0,5987.0,20129.0,5740.0,403379.0,16.12358,10.0,1.271973,1.0,30.229107,1.0,0.0,0.0,76.0,277.0,948.0,2092.0,3969.0,6045.0,58828.0,113212.0,138239.0,80508.0,18372.0,1122.0,117.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3314.0,550616.0,3599.0,1020.0,190482.0
2022-23,O60-O75,Complications of labour and delivery          ,309583.0,293104.0,2.0,309577.0,4.0,3746.0,5132.0,807.0,283419.0,22.947103,7.0,2.559342,2.0,30.129709,2.0,0.0,0.0,45.0,156.0,507.0,1250.0,2393.0,4147.0,38819.0,82396.0,102571.0,53007.0,10147.0,530.0,32.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,383.0,762708.0,1098.0,148.0,29241.0
2022-23,O80-O84,Delivery                                                        ,20862.0,20374.0,1.0,20861.0,0.0,170.0,1107.0,338.0,18759.0,16.0,16.0,1.128793,1.0,30.539416,1.0,0.0,0.0,2.0,14.0,32.0,73.0,123.0,211.0,2534.0,5287.0,6978.0,3965.0,877.0,43.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,23202.0,73.0,20.0,5134.0
2022-23,O85-O92,Complications predominantly related to the puerperium       ,30036.0,28367.0,2.0,30033.0,1.0,3193.0,395.0,134.0,24645.0,31.694736,3.0,1.195389,0.0,30.718688,2.0,0.0,1.0,9.0,18.0,39.0,113.0,185.0,348.0,3521.0,7734.0,9982.0,5901.0,1480.0,134.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.0,33009.0,1702.0,77.0,14908.0
2022-23,O94-O99,"Other obstetric conditions, not elsewhere classified",55251.0,52684.0,2.0,55246.0,3.0,5030.0,1975.0,1150.0,44529.0,18.463295,7.0,1.140678,0.0,29.801145,1.0,0.0,0.0,11.0,63.0,128.0,320.0,592.0,939.0,8305.0,14651.0,16198.0,9185.0,2171.0,162.0,17.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1759.0,57703.0,2753.0,113.0,24977.0
2022-23,P00-P04,"Fetus and newborn affected by maternal factors and by complications of pregnancy, labour and delivery",167.0,162.0,80.0,83.0,4.0,4.0,0.0,0.0,158.0,,,1.170731,0.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,191.0,3.0,0.0,133.0
2022-23,P05-P08,Disorders related to length of gestation and fetal growth,65556.0,55580.0,33841.0,30884.0,831.0,1298.0,32.0,67.0,54183.0,12.333333,16.0,9.00221,3.0,0.005026,65305.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,493623.0,103.0,1.0,3553.0
2022-23,P10-P15,Birth trauma,8151.0,7646.0,4385.0,3584.0,182.0,493.0,90.0,26.0,7037.0,191.918918,93.0,1.492908,1.0,0.082669,8063.0,29.0,15.0,8.0,1.0,4.0,1.0,1.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,11452.0,345.0,13.0,819.0
2022-23,P20-P29,Respiratory and cardiovascular disorders specific to the perinatal period,74431.0,61143.0,41918.0,31461.0,1052.0,6996.0,309.0,240.0,53598.0,43.466257,15.0,4.997003,2.0,0.013841,73962.0,157.0,23.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,304518.0,2411.0,25.0,3060.0
2022-23,P35-P39,Infections specific to the perinatal period,18373.0,14397.0,10312.0,7809.0,252.0,6040.0,257.0,173.0,7927.0,14.651685,2.0,4.150753,3.0,0.008216,18021.0,14.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334.0,63588.0,1524.0,42.0,69.0
2022-23,P50-P61,Haemorrhagic and haematological disorders of fetus and newborn,55392.0,49691.0,30259.0,24565.0,568.0,21527.0,1713.0,1592.0,24859.0,8.720125,6.0,2.481053,2.0,0.013674,55152.0,44.0,3.0,1.0,0.0,0.0,0.0,10.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2352.0,121000.0,8545.0,299.0,1493.0
2022-23,P70-P74,Transitory endocrine and metabolic disorders specific to fetus and newborn            ,8485.0,6909.0,4679.0,3671.0,135.0,464.0,36.0,33.0,6376.0,10.125,3.0,3.262912,2.0,0.00257,8439.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,23549.0,92.0,5.0,177.0
2022-23,P75-P78,Digestive system disorders of fetus and newborn          ,4906.0,4185.0,2587.0,2301.0,18.0,3245.0,65.0,45.0,830.0,17.882352,5.0,5.622563,1.0,0.059893,4873.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48.0,23716.0,2032.0,21.0,78.0
2022-23,P80-P83,Conditions involving the integument and temperature regulation of fetus and newborn        ,11708.0,10687.0,6418.0,5020.0,270.0,1800.0,354.0,44.0,8489.0,161.263975,120.0,1.886737,1.0,0.140814,11339.0,199.0,107.0,10.0,3.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,365.0,19746.0,855.0,12.0,669.0
2022-23,P90-P96,Other disorders originating in the perinatal period           ,22840.0,20100.0,11941.0,10617.0,282.0,8047.0,292.0,227.0,11534.0,39.381944,9.0,2.926047,1.0,0.038996,22621.0,106.0,13.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.0,58949.0,3800.0,78.0,1861.0
2022-23,Q00-Q07,Congenital malformations of the nervous system                                     ,4524.0,3921.0,2099.0,2400.0,25.0,617.0,2035.0,670.0,599.0,105.352522,47.0,6.681323,3.0,13.89049,1367.0,942.0,534.0,283.0,48.0,30.0,25.0,35.0,20.0,125.0,162.0,163.0,171.0,98.0,109.0,80.0,86.0,84.0,43.0,31.0,20.0,7.0,5.0,1.0,1625.0,15427.0,169.0,150.0,128.0
2022-23,Q10-Q18,"Congenital malformations of eye, ear, face and neck",7430.0,7364.0,3548.0,3876.0,6.0,351.0,6503.0,377.0,133.0,127.431458,62.0,1.536632,1.0,29.327646,524.0,1541.0,830.0,646.0,153.0,97.0,101.0,57.0,68.0,211.0,238.0,220.0,226.0,179.0,167.0,193.0,257.0,230.0,295.0,344.0,415.0,279.0,116.0,28.0,5828.0,2358.0,147.0,278.0,15.0
2022-23,Q20-Q28,Congenital malformations of the circulatory system                                      ,24945.0,19265.0,13109.0,11805.0,31.0,2012.0,12380.0,2847.0,2026.0,107.770709,55.0,8.179332,2.0,18.281139,8906.0,3030.0,1849.0,1427.0,282.0,235.0,222.0,177.0,156.0,633.0,688.0,854.0,866.0,788.0,879.0,903.0,884.0,654.0,468.0,333.0,261.0,136.0,40.0,10.0,8372.0,89887.0,369.0,1465.0,212.0
2022-23,Q30-Q34,Congenital malformations of the respiratory system                                      ,3402.0,2859.0,1892.0,1502.0,8.0,887.0,1365.0,379.0,228.0,97.944262,56.0,6.323925,1.0,7.175437,1875.0,728.0,217.0,113.0,20.0,14.0,28.0,16.0,13.0,28.0,26.0,21.0,36.0,29.0,23.0,28.0,37.0,34.0,17.0,30.0,19.0,17.0,3.0,3.0,617.0,14159.0,438.0,267.0,22.0
2022-23,Q35-Q37,Cleft lip and cleft palate                                   ,2752.0,2624.0,1586.0,1159.0,7.0,41.0,1367.0,887.0,329.0,207.282127,143.0,1.886956,1.0,6.397452,1281.0,387.0,414.0,290.0,21.0,23.0,23.0,39.0,36.0,94.0,42.0,29.0,17.0,17.0,7.0,6.0,6.0,10.0,2.0,0.0,2.0,0.0,2.0,0.0,240.0,4996.0,13.0,251.0,13.0
2022-23,Q38-Q45,Other congenital malformations of the digestive system                           ,12978.0,11172.0,7618.0,5300.0,60.0,2135.0,5493.0,713.0,2831.0,106.901275,51.0,5.651841,2.0,16.734186,6570.0,1696.0,709.0,454.0,82.0,103.0,56.0,42.0,30.0,140.0,102.0,120.0,157.0,129.0,151.0,195.0,238.0,229.0,343.0,341.0,407.0,277.0,183.0,134.0,4244.0,40544.0,439.0,337.0,343.0
2022-23,Q50-Q56,Congenital malformations of genital organs                                          ,14771.0,14400.0,13237.0,1485.0,49.0,1989.0,10251.0,1326.0,834.0,209.249922,150.0,1.059514,1.0,8.990695,1502.0,5913.0,2443.0,2354.0,268.0,186.0,154.0,112.0,85.0,353.0,261.0,241.0,201.0,142.0,84.0,83.0,66.0,33.0,36.0,32.0,19.0,29.0,28.0,13.0,9742.0,5088.0,1056.0,542.0,108.0
2022-23,Q60-Q64,Congenital malformations of the urinary system                                    ,5215.0,4659.0,3466.0,1718.0,31.0,568.0,2102.0,846.0,1143.0,118.012513,51.0,3.809072,2.0,14.909677,2193.0,819.0,424.0,298.0,52.0,37.0,19.0,10.0,19.0,61.0,65.0,90.0,100.0,128.0,167.0,142.0,151.0,154.0,113.0,54.0,41.0,19.0,15.0,6.0,1810.0,10947.0,175.0,169.0,95.0
2022-23,Q65-Q79,Congenital malformations and deformations of the musculoskeletal system                                         ,16914.0,15998.0,8261.0,8571.0,82.0,849.0,10555.0,2705.0,1889.0,160.144803,95.0,4.017205,1.0,10.924748,4749.0,3809.0,2113.0,2082.0,355.0,303.0,250.0,172.0,101.0,501.0,394.0,379.0,346.0,292.0,200.0,197.0,175.0,123.0,92.0,88.0,61.0,24.0,10.0,1.0,8055.0,32756.0,478.0,1003.0,302.0
2022-23,Q80-Q89,Other congenital malformations                                    ,7683.0,7273.0,3453.0,4217.0,13.0,614.0,4329.0,1821.0,509.0,150.420352,70.0,4.164714,1.0,19.165191,1354.0,1050.0,1039.0,867.0,129.0,146.0,95.0,83.0,85.0,359.0,346.0,337.0,311.0,239.0,189.0,227.0,195.0,191.0,113.0,86.0,58.0,30.0,16.0,2.0,4688.0,11078.0,288.0,291.0,89.0
2022-23,Q90-Q99,"Chromosomal abnormalities, not elsewhere classified",1387.0,1259.0,781.0,592.0,14.0,108.0,517.0,321.0,313.0,106.004784,41.0,10.818181,3.0,11.40829,516.0,204.0,154.0,128.0,24.0,19.0,31.0,17.0,7.0,25.0,38.0,45.0,28.0,43.0,19.0,10.0,15.0,17.0,13.0,3.0,7.0,0.0,0.0,0.0,688.0,6026.0,51.0,31.0,54.0
2022-23,R00-R09,Symptoms & signs inv. the circulatory/respiratory system        ,443386.0,389110.0,210416.0,232876.0,94.0,341983.0,36246.0,6503.0,4378.0,68.877986,39.0,0.70193,0.0,53.546757,8995.0,8003.0,4891.0,3562.0,975.0,1106.0,1450.0,2269.0,2685.0,15681.0,19310.0,23877.0,25318.0,27531.0,28658.0,36030.0,38726.0,37238.0,32251.0,32642.0,34009.0,26019.0,18789.0,10852.0,35686.0,254101.0,242903.0,2211.0,1323.0
2022-23,R10-R19,Symptoms & signs inv. the digestive system & abdomen            ,535194.0,489034.0,189750.0,345363.0,81.0,258438.0,211897.0,15346.0,3353.0,40.221484,18.0,1.206332,0.0,47.565037,5520.0,6505.0,11208.0,13626.0,2999.0,3586.0,4335.0,5194.0,5539.0,31699.0,36690.0,40592.0,37342.0,35569.0,33021.0,38894.0,41467.0,39022.0,33314.0,32613.0,30347.0,20712.0,12921.0,6143.0,218828.0,327447.0,146559.0,3053.0,2010.0
2022-23,R20-R23,Symptoms & signs inv. the skin & subcutaneous tissue            ,39081.0,35691.0,18150.0,20914.0,17.0,29157.0,4666.0,1447.0,421.0,66.912142,25.0,0.781308,0.0,39.205627,4089.0,3474.0,2020.0,1363.0,207.0,176.0,213.0,252.0,235.0,1384.0,1631.0,1930.0,1954.0,1955.0,1955.0,2275.0,2496.0,2394.0,1993.0,1964.0,1925.0,1389.0,1042.0,474.0,5298.0,24184.0,20045.0,434.0,136.0
2022-23,R25-R29,Symptoms & signs inv. the nervous & musculoskeletal sys.        ,186090.0,103504.0,84476.0,101551.0,63.0,92467.0,4393.0,2869.0,3775.0,77.957579,29.0,9.605532,3.0,76.829709,3500.0,2271.0,855.0,703.0,157.0,116.0,90.0,106.0,109.0,703.0,838.0,995.0,1094.0,1329.0,1718.0,2757.0,3933.0,5636.0,8256.0,14340.0,24511.0,31998.0,39871.0,39070.0,4510.0,905339.0,19679.0,971.0,237.0
2022-23,R30-R39,Symptoms & signs involving the urinary system                   ,103660.0,92753.0,73211.0,30434.0,15.0,44381.0,39479.0,8331.0,562.0,60.812026,22.0,2.338075,1.0,64.934638,280.0,1045.0,1924.0,2023.0,339.0,307.0,290.0,233.0,248.0,1646.0,1874.0,2162.0,2341.0,2624.0,3140.0,4356.0,5883.0,7410.0,9142.0,12127.0,15069.0,12723.0,9999.0,5894.0,44493.0,113250.0,18670.0,1079.0,202.0
2022-23,R40-R46,Symptoms & signs inv. Cognition perception etc.                ,89446.0,64421.0,41077.0,48347.0,22.0,59375.0,3212.0,1437.0,397.0,51.168056,28.0,3.592753,1.0,61.759714,563.0,821.0,812.0,3498.0,1471.0,855.0,759.0,412.0,410.0,2238.0,2123.0,2500.0,2545.0,2549.0,2863.0,3754.0,4729.0,5588.0,5501.0,7895.0,10120.0,10463.0,9243.0,6972.0,3764.0,209526.0,23384.0,253.0,113.0
2022-23,R47-R49,Symptoms & signs inv. speech & voice                            ,9115.0,6945.0,4283.0,4832.0,0.0,5510.0,1190.0,201.0,44.0,51.55238,23.0,2.760757,1.0,67.908616,9.0,62.0,63.0,48.0,11.0,4.0,4.0,8.0,10.0,63.0,94.0,160.0,215.0,291.0,388.0,542.0,668.0,700.0,763.0,929.0,1162.0,1079.0,1037.0,754.0,1221.0,14841.0,1723.0,73.0,6.0
2022-23,R50-R69,General symptoms & signs                                        ,593264.0,464924.0,278223.0,312685.0,2356.0,304736.0,88166.0,40690.0,31332.0,67.105469,22.0,5.747941,1.0,54.095369,24651.0,23644.0,14303.0,10633.0,2611.0,2454.0,2829.0,3255.0,3348.0,18116.0,22599.0,26141.0,25039.0,24137.0,24172.0,30595.0,34895.0,36001.0,37145.0,44462.0,53922.0,49915.0,43570.0,31293.0,104042.0,2632695.0,133677.0,6358.0,5412.0
2022-23,R70-R79,"Abnormal findings on examination of blood, without diagnosis",32189.0,29887.0,20817.0,11349.0,23.0,10493.0,14841.0,3722.0,831.0,34.974612,21.0,1.383541,0.0,56.481074,1144.0,583.0,396.0,461.0,148.0,129.0,116.0,134.0,132.0,673.0,764.0,914.0,1071.0,1111.0,1281.0,1996.0,3083.0,3600.0,3797.0,3570.0,3327.0,1798.0,1166.0,578.0,17763.0,16666.0,7383.0,370.0,95.0
2022-23,R80-R82,"Abnormal findings on examination of urine, without diagnosis",1200.0,1120.0,612.0,588.0,0.0,466.0,467.0,156.0,31.0,38.584905,20.0,0.779411,0.0,41.176773,108.0,67.0,69.0,52.0,9.0,13.0,9.0,6.0,4.0,35.0,45.0,62.0,66.0,66.0,53.0,69.0,78.0,68.0,81.0,69.0,77.0,49.0,20.0,9.0,518.0,460.0,324.0,39.0,15.0
2022-23,R83-R89,"Abnormal findings on examination of other body fluids, substances and tissues, without diagnosis",2578.0,2524.0,545.0,2033.0,0.0,216.0,2092.0,209.0,7.0,52.277662,31.0,1.612341,1.0,47.140692,47.0,64.0,23.0,11.0,7.0,6.0,9.0,3.0,12.0,42.0,178.0,231.0,229.0,201.0,220.0,260.0,264.0,285.0,164.0,100.0,81.0,50.0,22.0,5.0,1898.0,1333.0,103.0,103.0,5.0
2022-23,R90-R94,Abnormal findings on diagnostic imaging/function studies        ,53323.0,47801.0,25421.0,27885.0,17.0,12411.0,30913.0,4188.0,289.0,29.781849,15.0,2.258313,0.0,60.438685,576.0,460.0,295.0,325.0,80.0,138.0,121.0,187.0,199.0,917.0,1262.0,1637.0,1856.0,2054.0,2512.0,3675.0,4797.0,5387.0,5822.0,6369.0,6673.0,4222.0,2357.0,810.0,32035.0,36153.0,7112.0,1189.0,94.0
2022-23,R95-R99,Ill-defined & unknown causes of mortality                       ,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,,,0.0,0.0,0.266666,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
2022-23,S00-S09,Injuries to the head                                            ,175349.0,132265.0,99130.0,76193.0,26.0,118611.0,9924.0,1640.0,2090.0,26.330701,6.0,5.206687,1.0,60.314017,3556.0,8531.0,4896.0,3744.0,913.0,778.0,898.0,1147.0,1158.0,5875.0,5542.0,5420.0,5096.0,4772.0,4545.0,5422.0,6014.0,6486.0,7337.0,10498.0,15719.0,19906.0,23372.0,22824.0,8591.0,621398.0,44507.0,895.0,179.0
2022-23,S10-S19,Injuries to the neck                                            ,14329.0,9269.0,7834.0,6494.0,1.0,8446.0,251.0,112.0,460.0,57.008064,27.0,15.918083,5.0,64.49021,21.0,80.0,82.0,201.0,62.0,70.0,79.0,87.0,85.0,448.0,455.0,436.0,494.0,482.0,540.0,693.0,721.0,843.0,926.0,1093.0,1562.0,1508.0,1727.0,1534.0,78.0,147821.0,1400.0,54.0,9.0
2022-23,S20-S29,Injuries to the thorax                                          ,51320.0,33040.0,28450.0,22861.0,9.0,31660.0,519.0,220.0,641.0,47.400749,17.0,8.350397,4.0,69.129244,78.0,90.0,124.0,197.0,98.0,101.0,143.0,219.0,194.0,824.0,867.0,1103.0,1226.0,1459.0,1785.0,2563.0,3041.0,3288.0,3542.0,4478.0,5972.0,6649.0,6995.0,6010.0,325.0,272614.0,4499.0,71.0,11.0
2022-23,S30-S39,"Injuries to abdomen, lower back, lumbar spine & pelvis",64918.0,39841.0,25888.0,39012.0,18.0,37161.0,758.0,453.0,1469.0,66.5,27.0,9.84361,5.0,68.725552,92.0,450.0,685.0,978.0,259.0,271.0,361.0,408.0,400.0,1706.0,1704.0,1790.0,1512.0,1515.0,1341.0,2006.0,2372.0,2550.0,2817.0,4460.0,6950.0,8999.0,10586.0,10232.0,496.0,388993.0,6487.0,97.0,110.0
2022-23,S40-S49,Injuries to the shoulder & upper arm                            ,58169.0,43539.0,26708.0,31455.0,6.0,31932.0,8925.0,2054.0,628.0,27.253105,6.0,5.909757,1.0,60.032857,243.0,1481.0,3202.0,1273.0,248.0,256.0,257.0,283.0,263.0,1455.0,1607.0,1744.0,1947.0,1914.0,1909.0,2506.0,2981.0,3076.0,3266.0,4050.0,5313.0,6037.0,6506.0,6057.0,5782.0,223560.0,9045.0,1166.0,26.0
2022-23,S50-S59,Injuries to the elbow & forearm                                 ,68322.0,59536.0,29966.0,38337.0,19.0,39139.0,15614.0,4416.0,367.0,8.181332,3.0,2.601377,1.0,49.271284,143.0,1233.0,5192.0,6319.0,942.0,547.0,460.0,453.0,429.0,2437.0,2600.0,2776.0,2627.0,2752.0,2601.0,3455.0,4300.0,4408.0,3971.0,4176.0,4379.0,3711.0,4212.0,3955.0,13805.0,121203.0,17723.0,2405.0,83.0
2022-23,S60-S69,Injuries to the wrist & hand                                    ,80572.0,77200.0,56457.0,24098.0,17.0,44782.0,27108.0,4911.0,399.0,11.264212,2.0,0.900468,0.0,39.366601,156.0,3013.0,3056.0,3923.0,1111.0,1123.0,1143.0,1297.0,1358.0,7131.0,7391.0,7380.0,6079.0,5571.0,4764.0,5191.0,4889.0,3943.0,2683.0,2317.0,2265.0,1759.0,1575.0,1233.0,28256.0,45198.0,31704.0,2278.0,210.0
2022-23,S70-S79,Injuries to the hip & thigh                                     ,138327.0,88352.0,48265.0,90057.0,5.0,82126.0,1952.0,1016.0,3258.0,43.858156,6.0,16.731097,12.0,77.389631,283.0,907.0,575.0,885.0,166.0,137.0,165.0,178.0,174.0,820.0,906.0,893.0,928.0,1071.0,1354.0,2253.0,3449.0,4809.0,6673.0,11654.0,19146.0,24321.0,28499.0,27321.0,827.0,1468602.0,3064.0,182.0,24.0
2022-23,S80-S89,Injuries to the knee & lower leg                                ,97674.0,76829.0,44187.0,53469.0,18.0,58127.0,14580.0,2946.0,1176.0,60.795421,10.0,6.764035,2.0,53.596645,144.0,657.0,1142.0,4209.0,1037.0,795.0,787.0,816.0,865.0,4908.0,5542.0,5758.0,5244.0,5026.0,4947.0,5928.0,6610.0,5907.0,5475.0,6055.0,6705.0,6531.0,6224.0,5837.0,9153.0,460294.0,12450.0,1456.0,59.0
2022-23,S90-S99,Injuries to the ankle & foot                                    ,17274.0,14713.0,8805.0,8468.0,1.0,10956.0,2941.0,682.0,134.0,33.041896,5.0,3.252995,1.0,47.712949,102.0,561.0,662.0,648.0,164.0,131.0,158.0,144.0,174.0,1055.0,1105.0,1115.0,1074.0,1090.0,884.0,1023.0,1144.0,926.0,758.0,768.0,959.0,883.0,871.0,791.0,2338.0,40738.0,4820.0,373.0,36.0
2022-23,T00-T07,Injuries involving multiple body regions                        ,5152.0,3808.0,2252.0,2896.0,4.0,3331.0,317.0,91.0,69.0,7.339901,2.0,7.723563,2.0,54.468829,43.0,93.0,100.0,268.0,99.0,77.0,68.0,28.0,48.0,248.0,219.0,228.0,200.0,208.0,190.0,236.0,271.0,255.0,266.0,264.0,407.0,421.0,447.0,433.0,240.0,26789.0,878.0,31.0,6.0
2022-23,T08-T14,Injuries to unspecified part of trunk limb or body              ,1320.0,1070.0,558.0,762.0,0.0,983.0,51.0,17.0,19.0,52.88,22.0,3.057401,0.0,55.865651,27.0,39.0,34.0,74.0,34.0,20.0,16.0,9.0,9.0,50.0,46.0,41.0,49.0,33.0,40.0,50.0,40.0,52.0,31.0,83.0,123.0,114.0,161.0,138.0,51.0,3120.0,536.0,6.0,6.0
